,time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,surface_pressure
231,2024-05-10 15:00:00,44.0,28.5,567.0,26.8,46.0,30.5,26.2,90,0.0,13.7,145,1009.4
232,2024-05-10 16:00:00,41.7,27.5,548.0,25.7,43.0,29.0,25.8,92,0.0,12.3,142,1008.8
233,2024-05-10 17:00:00,39.8,26.2,517.0,24.1,44.0,26.8,25.4,93,0.0,11.6,150,1008.6
234,2024-05-10 18:00:00,39.0,25.6,488.0,22.8,44.0,25.0,25.2,95,0.0,11.3,149,1008.2
235,2024-05-10 19:00:00,37.8,24.8,465.0,22.0,43.0,23.9,25.1,96,0.0,11.5,148,1007.5
236,2024-05-10 20:00:00,36.7,24.0,443.0,21.4,42.0,23.2,25.1,97,0.0,10.3,144,1007.2
237,2024-05-10 21:00:00,36.1,23.6,426.0,21.0,42.0,23.1,25.2,98,0.0,11.0,142,1007.5
238,2024-05-10 22:00:00,35.7,23.3,417.0,21.1,42.0,24.2,25.3,98,0.0,10.7,140,1007.7
239,2024-05-10 23:00:00,37.0,24.2,412.0,21.4,43.0,26.0,25.6,96,0.0,10.5,142,1008.1
240,2024-05-11 00:00:00,24.2,15.7,296.0,15.6,46.0,25.9,26.7,91,0.1,13.9,163,1008.9
241,2024-05-11 01:00:00,27.5,18.1,304.0,14.4,59.0,26.0,26.8,91,3.0,10.6,170,1011.3
242,2024-05-11 02:00:00,32.5,21.6,315.0,12.7,79.0,26.0,27.7,88,0.1,11.3,171,1011.0
243,2024-05-11 03:00:00,40.5,27.2,323.0,10.8,101.0,25.8,28.1,87,0.1,13.1,164,1010.5
244,2024-05-11 04:00:00,50.3,34.1,326.0,8.4,130.0,24.9,29.7,79,0.0,14.8,167,1009.9
245,2024-05-11 05:00:00,59.0,40.4,327.0,5.8,161.0,23.7,30.8,73,0.0,14.1,174,1008.7
246,2024-05-11 06:00:00,66.6,45.8,329.0,4.5,180.0,22.9,30.5,71,0.7,20.7,163,1007.5
247,2024-05-11 07:00:00,69.4,47.7,329.0,4.8,180.0,22.6,29.2,81,1.8,12.6,153,1005.7
248,2024-05-11 08:00:00,68.0,46.7,330.0,6.3,168.0,22.6,29.9,78,0.1,17.8,166,1004.7
249,2024-05-11 09:00:00,60.3,41.2,349.0,9.2,150.0,23.1,30.6,73,0.0,18.0,164,1004.0
250,2024-05-11 10:00:00,57.5,39.2,403.0,14.7,124.0,24.4,30.0,76,0.0,15.5,158,1004.2
251,2024-05-11 11:00:00,54.7,37.1,476.0,21.7,91.0,26.1,28.8,80,0.0,15.1,152,1005.3
252,2024-05-11 12:00:00,53.2,36.7,556.0,28.9,78.0,38.3,27.9,84,0.0,15.6,151,1006.2
253,2024-05-11 13:00:00,53.6,36.9,593.0,30.2,66.0,38.5,27.9,85,0.0,14.8,154,1007.6
254,2024-05-11 14:00:00,49.9,34.3,643.0,32.0,49.0,38.6,27.3,89,0.0,13.2,154,1008.5
255,2024-05-11 15:00:00,47.4,32.6,668.0,32.9,35.0,37.9,26.9,93,0.0,12.4,154,1008.9
256,2024-05-11 16:00:00,43.2,29.7,646.0,32.1,28.0,35.5,26.5,95,0.0,10.3,151,1008.6
257,2024-05-11 17:00:00,37.3,25.7,598.0,30.5,25.0,32.3,26.2,97,0.0,8.6,147,1007.9
258,2024-05-11 18:00:00,33.9,23.4,555.0,29.0,23.0,29.6,26.0,97,0.0,8.2,139,1007.8
259,2024-05-11 19:00:00,31.5,21.8,528.0,28.3,20.0,27.9,25.8,98,0.0,9.2,135,1007.0
260,2024-05-11 20:00:00,30.6,21.2,506.0,27.7,17.0,26.8,25.7,99,0.0,8.7,128,1006.8
261,2024-05-11 21:00:00,29.5,20.4,479.0,26.7,17.0,26.2,25.7,99,0.0,8.0,117,1007.2
262,2024-05-11 22:00:00,27.5,18.9,441.0,24.8,21.0,26.3,26.0,97,0.0,8.9,111,1008.0
263,2024-05-11 23:00:00,25.9,17.8,398.0,22.4,28.0,26.9,26.1,93,0.7,9.6,124,1008.3
264,2024-05-12 00:00:00,27.4,18.9,478.0,21.4,29.0,29.4,26.0,94,2.4,8.9,122,1009.3
265,2024-05-12 01:00:00,26.3,18.0,413.0,18.7,44.0,28.4,28.3,91,0.4,9.8,144,1010.5
266,2024-05-12 02:00:00,25.8,17.6,325.0,15.0,65.0,26.9,29.4,85,0.3,4.6,135,1010.2
267,2024-05-12 03:00:00,30.7,21.1,264.0,12.2,82.0,24.9,29.7,80,0.4,4.1,105,1009.8
268,2024-05-12 04:00:00,40.4,27.8,254.0,11.1,90.0,21.8,28.9,84,4.7,6.1,3,1009.3
269,2024-05-12 05:00:00,43.5,30.0,272.0,10.9,93.0,18.2,24.2,95,13.1,17.0,5,1009.3
270,2024-05-12 06:00:00,46.7,32.2,295.0,11.2,96.0,16.2,24.5,93,4.4,3.0,284,1008.6
271,2024-05-12 07:00:00,44.8,31.0,308.0,11.5,100.0,16.6,26.8,86,0.3,2.4,63,1006.9
272,2024-05-12 08:00:00,46.4,32.1,326.0,12.3,104.0,18.5,28.1,81,0.1,7.4,151,1006.2
273,2024-05-12 09:00:00,47.8,33.2,374.0,15.1,103.0,21.4,28.0,81,0.0,8.5,152,1005.3
274,2024-05-12 10:00:00,47.7,33.1,480.0,22.1,95.0,25.7,28.2,80,0.0,6.6,139,1005.2
275,2024-05-12 11:00:00,53.9,37.4,616.0,31.0,82.0,31.0,27.7,89,0.0,2.7,157,1006.0
276,2024-05-12 12:00:00,45.8,32.0,636.0,28.8,71.0,26.9,27.0,89,0.0,4.9,163,1007.2
277,2024-05-12 13:00:00,55.3,38.6,698.0,30.5,65.0,29.5,26.8,89,0.5,6.3,149,1008.7
278,2024-05-12 14:00:00,57.2,39.9,778.0,32.5,57.0,33.0,25.2,93,4.7,15.2,176,1009.5
279,2024-05-12 15:00:00,57.4,40.0,798.0,32.1,52.0,34.0,25.1,93,0.9,1.1,180,1009.5
280,2024-05-12 16:00:00,44.0,30.7,698.0,27.0,54.0,30.4,24.8,95,0.7,4.3,175,1009.6
281,2024-05-12 17:00:00,34.1,23.9,537.0,19.5,60.0,24.4,24.6,96,0.1,4.8,27,1009.1
282,2024-05-12 18:00:00,28.8,20.1,418.0,13.9,63.0,19.3,24.1,95,10.2,10.2,328,1009.8
283,2024-05-12 19:00:00,26.5,18.6,383.0,12.2,60.0,16.3,24.3,96,2.4,4.8,347,1008.6
284,2024-05-12 20:00:00,25.5,17.9,390.0,12.4,54.0,14.2,24.1,96,1.8,9.7,333,1008.6
285,2024-05-12 21:00:00,24.6,17.3,409.0,12.9,50.0,13.2,24.1,95,0.5,10.4,340,1009.0
286,2024-05-12 22:00:00,25.3,17.8,442.0,13.6,48.0,13.9,24.1,94,0.1,12.6,336,1009.2
287,2024-05-12 23:00:00,29.7,20.9,488.0,14.5,49.0,15.6,24.3,91,0.0,10.7,346,1009.6
288,2024-05-13 00:00:00,29.9,21.0,525.0,14.9,57.0,17.0,25.2,88,0.0,11.2,358,1010.9
289,2024-05-13 01:00:00,29.2,20.4,498.0,13.0,68.0,16.5,26.6,85,0.0,11.8,329,1012.0
290,2024-05-13 02:00:00,30.4,21.0,460.0,10.4,84.0,15.9,27.7,75,0.1,13.0,357,1012.3
291,2024-05-13 03:00:00,36.0,24.4,428.0,8.2,100.0,15.8,27.9,74,0.2,13.8,6,1012.2
292,2024-05-13 04:00:00,44.5,30.0,406.0,6.8,117.0,16.7,28.4,72,0.1,12.4,17,1011.0
293,2024-05-13 05:00:00,51.3,34.5,390.0,5.8,134.0,18.1,29.4,70,0.1,11.4,18,1009.6
294,2024-05-13 06:00:00,56.9,38.3,383.0,5.7,146.0,19.9,30.1,66,0.0,10.0,26,1008.2
295,2024-05-13 07:00:00,61.7,41.7,373.0,5.8,155.0,22.2,30.5,64,0.0,10.2,45,1007.1
296,2024-05-13 08:00:00,64.5,43.7,373.0,6.7,159.0,24.8,30.6,62,0.1,9.0,53,1006.2
297,2024-05-13 09:00:00,67.5,45.9,425.0,10.5,152.0,27.1,30.3,62,0.0,8.0,85,1005.8
298,2024-05-13 10:00:00,67.8,46.3,576.0,20.0,125.0,28.8,29.0,73,0.1,8.4,130,1006.2
299,2024-05-13 11:00:00,69.6,48.3,779.0,32.5,87.0,30.2,27.7,85,0.1,7.2,162,1007.3
300,2024-05-13 12:00:00,103.1,71.0,1120.0,53.0,85.0,44.4,26.8,88,0.0,5.4,188,1008.5
301,2024-05-13 13:00:00,118.0,81.7,1097.0,48.7,81.0,44.5,26.6,88,0.0,4.5,209,1009.9
302,2024-05-13 14:00:00,105.7,73.8,1061.0,42.6,76.0,44.4,26.4,87,0.0,6.4,218,1010.2
303,2024-05-13 15:00:00,103.6,72.6,1000.0,36.7,72.0,43.4,25.8,89,0.0,4.5,194,1010.5
304,2024-05-13 16:00:00,95.0,66.8,891.0,31.3,73.0,40.6,25.1,93,0.0,4.8,153,1010.4
305,2024-05-13 17:00:00,84.5,59.4,758.0,26.2,76.0,36.8,25.7,90,0.0,3.4,238,1009.9
306,2024-05-13 18:00:00,77.5,54.6,662.0,22.5,75.0,33.3,25.0,93,0.0,4.0,280,1009.4
307,2024-05-13 19:00:00,73.8,52.0,630.0,20.9,67.0,30.2,25.0,93,0.0,3.4,288,1008.4
308,2024-05-13 20:00:00,71.7,50.5,637.0,20.7,55.0,27.4,24.6,95,0.0,3.6,323,1008.2
309,2024-05-13 21:00:00,71.2,50.2,663.0,21.1,46.0,25.7,23.7,98,0.0,4.3,355,1008.3
310,2024-05-13 22:00:00,73.1,51.5,729.0,22.7,39.0,25.9,23.6,98,0.0,3.7,349,1008.8
311,2024-05-13 23:00:00,78.9,55.5,816.0,24.8,36.0,27.1,24.2,96,0.0,6.4,344,1009.1
312,2024-05-14 00:00:00,87.3,61.5,1173.0,36.2,38.0,41.5,25.4,89,0.0,5.1,356,1010.0
313,2024-05-14 01:00:00,77.3,54.2,993.0,28.6,81.0,44.6,27.1,84,0.0,4.0,10,1011.0
314,2024-05-14 02:00:00,73.1,51.1,744.0,18.0,140.0,48.7,28.6,79,0.0,2.9,7,1010.7
315,2024-05-14 03:00:00,75.9,51.8,551.0,9.8,188.0,50.6,29.7,71,0.0,1.8,37,1010.4
316,2024-05-14 04:00:00,84.1,56.6,468.0,6.3,212.0,48.2,30.4,68,0.0,2.9,97,1009.4
317,2024-05-14 05:00:00,87.8,59.1,440.0,5.1,224.0,43.5,30.5,68,0.3,6.8,122,1008.6
318,2024-05-14 06:00:00,87.5,59.1,429.0,4.9,232.0,39.8,31.1,66,0.1,7.1,139,1007.6
319,2024-05-14 07:00:00,88.5,60.1,420.0,4.8,240.0,38.0,31.3,64,0.0,7.9,137,1006.3
320,2024-05-14 08:00:00,89.9,61.0,427.0,5.6,244.0,37.1,29.9,71,1.0,11.9,177,1005.3
321,2024-05-14 09:00:00,94.1,64.0,457.0,8.0,237.0,37.3,29.2,77,0.2,6.6,193,1004.8
322,2024-05-14 10:00:00,101.5,69.4,534.0,13.6,214.0,39.9,29.5,75,0.0,11.4,152,1005.0
323,2024-05-14 11:00:00,104.5,71.5,633.0,20.8,181.0,43.5,28.3,76,0.0,17.3,138,1006.0
324,2024-05-14 12:00:00,103.4,69.8,704.0,27.1,141.0,42.5,27.3,77,0.0,17.1,134,1007.3
325,2024-05-14 13:00:00,83.1,55.6,665.0,25.9,122.0,39.0,27.0,84,0.0,15.6,130,1008.6
326,2024-05-14 14:00:00,64.0,42.1,611.0,24.2,96.0,34.0,26.5,89,0.0,12.8,128,1009.3
327,2024-05-14 15:00:00,53.3,34.6,563.0,22.9,75.0,29.9,26.1,92,0.0,11.8,128,1009.7
328,2024-05-14 16:00:00,47.7,30.9,529.0,22.4,65.0,27.5,25.8,94,0.0,9.9,134,1009.4
329,2024-05-14 17:00:00,43.4,28.5,500.0,22.2,60.0,26.0,25.6,96,0.0,8.9,133,1008.9
330,2024-05-14 18:00:00,40.3,26.7,478.0,22.1,56.0,24.9,25.4,96,0.0,8.4,130,1009.0
331,2024-05-14 19:00:00,39.8,26.5,464.0,22.0,51.0,24.3,25.2,97,0.0,8.2,113,1008.1
332,2024-05-14 20:00:00,40.3,26.9,456.0,21.9,48.0,24.1,25.0,98,0.0,7.3,101,1007.8
333,2024-05-14 21:00:00,39.2,26.3,446.0,21.4,48.0,24.4,24.9,98,0.0,6.5,90,1008.2
334,2024-05-14 22:00:00,38.1,25.5,432.0,20.5,52.0,25.1,24.7,99,0.0,5.4,82,1009.0
335,2024-05-14 23:00:00,39.0,26.1,416.0,19.2,60.0,26.1,25.2,96,0.0,8.4,80,1009.5
336,2024-05-15 00:00:00,34.5,22.8,425.0,18.9,75.0,25.9,26.1,91,0.1,10.1,88,1010.3
337,2024-05-15 01:00:00,37.4,24.4,409.0,16.0,93.0,27.5,28.0,83,0.1,11.5,110,1011.7
338,2024-05-15 02:00:00,40.4,26.7,386.0,12.0,118.0,29.7,29.1,77,0.0,9.4,108,1011.7
339,2024-05-15 03:00:00,46.8,31.4,368.0,8.7,142.0,30.9,29.9,74,0.1,9.3,103,1011.2
340,2024-05-15 04:00:00,55.8,37.7,358.0,6.5,164.0,30.2,30.2,73,0.2,10.2,108,1010.4
341,2024-05-15 05:00:00,61.0,41.4,351.0,5.0,185.0,28.6,31.1,72,0.2,11.2,105,1008.9
342,2024-05-15 06:00:00,63.6,43.3,349.0,4.7,195.0,27.4,28.3,83,21.7,12.3,140,1008.7
343,2024-05-15 07:00:00,63.8,43.4,342.0,5.5,188.0,26.7,27.5,88,0.6,11.7,124,1007.9
344,2024-05-15 08:00:00,55.3,37.6,340.0,7.5,170.0,26.4,26.8,87,1.9,12.5,129,1007.5
345,2024-05-15 09:00:00,50.6,34.1,364.0,11.0,150.0,27.1,27.2,86,0.4,9.4,88,1007.4
346,2024-05-15 10:00:00,46.1,30.6,444.0,17.5,127.0,29.7,26.5,89,0.5,10.4,110,1008.0
347,2024-05-15 11:00:00,50.8,33.8,552.0,25.5,102.0,33.2,26.3,91,0.4,6.9,84,1009.1
348,2024-05-15 12:00:00,55.9,36.9,550.0,26.3,82.0,32.8,25.7,93,3.3,4.2,70,1010.3
349,2024-05-15 13:00:00,59.3,39.2,589.0,26.7,73.0,32.6,26.0,93,0.1,5.5,67,1011.0
350,2024-05-15 14:00:00,59.4,39.5,638.0,27.1,60.0,32.2,26.1,94,0.1,5.6,63,1011.7
351,2024-05-15 15:00:00,55.1,36.8,649.0,26.4,51.0,31.4,25.5,92,3.3,7.1,66,1012.4
352,2024-05-15 16:00:00,48.4,32.4,584.0,23.6,50.0,30.0,25.0,96,2.2,6.5,3,1012.5
353,2024-05-15 17:00:00,41.7,27.9,481.0,19.6,54.0,28.1,24.3,96,2.0,10.2,39,1012.3
354,2024-05-15 18:00:00,38.4,25.8,400.0,16.5,56.0,26.1,23.6,99,3.2,9.6,34,1011.8
355,2024-05-15 19:00:00,34.1,23.1,363.0,14.8,55.0,23.6,23.5,99,4.9,8.4,25,1011.2
356,2024-05-15 20:00:00,30.3,20.7,348.0,13.9,52.0,21.1,23.5,97,3.6,9.5,25,1011.0
357,2024-05-15 21:00:00,28.9,19.9,355.0,13.9,50.0,19.7,23.7,95,0.4,7.0,35,1010.8
358,2024-05-15 22:00:00,28.0,19.3,400.0,15.8,46.0,20.3,23.6,96,0.2,6.1,360,1011.5
359,2024-05-15 23:00:00,31.4,21.7,467.0,18.6,43.0,22.2,23.9,95,0.0,8.0,352,1011.9
360,2024-05-16 00:00:00,41.2,27.9,482.0,17.8,56.0,21.8,24.8,92,0.0,8.3,5,1012.7
361,2024-05-16 01:00:00,45.4,30.0,449.0,14.9,78.0,23.9,26.9,84,0.0,8.0,10,1013.2
362,2024-05-16 02:00:00,50.9,32.9,404.0,10.9,110.0,26.7,28.0,75,0.0,7.1,41,1013.0
363,2024-05-16 03:00:00,58.0,37.4,366.0,7.7,137.0,28.6,28.9,68,0.0,8.1,58,1012.7
364,2024-05-16 04:00:00,64.3,41.3,343.0,5.8,157.0,28.8,29.8,63,0.0,8.4,70,1011.9
365,2024-05-16 05:00:00,67.1,43.5,328.0,4.7,174.0,28.1,30.5,60,0.0,8.7,95,1011.0
366,2024-05-16 06:00:00,65.2,42.3,321.0,4.3,184.0,27.4,30.9,57,0.0,9.7,117,1009.7
367,2024-05-16 07:00:00,65.2,42.3,311.0,4.2,188.0,26.6,31.1,54,0.0,12.0,111,1008.3
368,2024-05-16 08:00:00,61.9,40.2,310.0,4.9,187.0,25.9,30.8,51,0.0,14.8,113,1007.6
369,2024-05-16 09:00:00,59.6,39.1,346.0,7.8,178.0,26.3,30.1,55,0.0,14.5,125,1007.1
370,2024-05-16 10:00:00,61.5,40.6,451.0,15.0,158.0,28.9,28.7,63,0.0,13.5,138,1007.1
371,2024-05-16 11:00:00,64.0,42.8,594.0,24.4,130.0,32.7,27.3,66,0.0,13.2,137,1007.6
372,2024-05-16 12:00:00,78.9,52.6,793.0,34.3,99.0,36.2,26.5,65,0.0,12.2,133,1008.2
373,2024-05-16 13:00:00,76.6,51.1,779.0,32.5,90.0,36.5,26.6,74,0.0,5.5,157,1009.6
374,2024-05-16 14:00:00,71.0,47.3,761.0,30.2,78.0,37.1,26.1,75,0.0,5.6,153,1010.3
375,2024-05-16 15:00:00,68.9,45.8,754.0,29.2,67.0,37.9,25.6,78,0.0,4.3,138,1010.8
376,2024-05-16 16:00:00,70.8,46.9,765.0,30.9,61.0,39.3,25.5,77,0.0,5.3,152,1010.8
377,2024-05-16 17:00:00,73.6,48.8,787.0,34.0,58.0,41.0,25.2,79,0.0,4.0,153,1010.1
378,2024-05-16 18:00:00,77.5,51.2,811.0,36.4,53.0,42.4,25.0,86,0.0,3.5,156,1009.5
379,2024-05-16 19:00:00,80.3,53.2,838.0,37.7,45.0,43.4,25.4,76,0.0,0.4,360,1009.0
380,2024-05-16 20:00:00,84.8,56.3,867.0,38.3,35.0,44.1,24.8,86,0.0,2.2,360,1008.8
381,2024-05-16 21:00:00,88.2,58.8,891.0,38.1,30.0,44.3,24.4,85,0.0,3.2,27,1008.7
382,2024-05-16 22:00:00,90.6,60.5,930.0,37.1,29.0,43.9,24.3,86,0.0,3.1,21,1008.8
383,2024-05-16 23:00:00,94.3,63.3,964.0,35.2,33.0,43.0,24.4,87,0.0,4.0,27,1009.2
384,2024-05-17 00:00:00,66.8,42.4,651.0,23.8,66.0,30.5,25.6,79,0.0,5.6,40,1009.4
385,2024-05-17 01:00:00,54.7,32.8,553.0,20.0,85.0,30.3,26.9,74,0.0,7.1,75,1009.7
386,2024-05-17 02:00:00,48.9,28.4,419.0,14.7,112.0,30.0,28.1,72,0.0,8.0,98,1009.9
387,2024-05-17 03:00:00,49.2,29.0,321.0,10.3,136.0,29.3,29.2,68,0.0,9.7,132,1009.8
388,2024-05-17 04:00:00,52.3,31.7,295.0,7.6,154.0,27.6,29.9,64,0.0,10.7,140,1008.6
389,2024-05-17 05:00:00,57.5,35.4,304.0,5.9,169.0,25.5,30.2,64,0.0,11.5,136,1007.4
390,2024-05-17 06:00:00,59.1,36.8,315.0,5.0,178.0,24.0,30.3,64,0.0,12.0,136,1006.3
391,2024-05-17 07:00:00,57.9,36.0,308.0,4.8,179.0,23.4,30.4,64,0.2,12.3,142,1004.9
392,2024-05-17 08:00:00,56.5,35.2,303.0,5.4,174.0,23.4,29.9,66,0.0,14.0,136,1004.0
393,2024-05-17 09:00:00,53.0,32.9,322.0,7.9,161.0,24.1,29.2,70,0.0,15.8,139,1003.4
394,2024-05-17 10:00:00,48.3,30.3,391.0,13.8,137.0,26.0,28.7,73,0.0,17.1,136,1003.4
395,2024-05-17 11:00:00,46.6,29.5,484.0,21.5,105.0,28.6,27.9,75,0.0,15.0,134,1004.4
396,2024-05-17 12:00:00,61.0,38.6,605.0,28.1,84.0,30.4,27.4,76,0.0,16.5,136,1005.3
397,2024-05-17 13:00:00,52.2,32.9,579.0,27.3,74.0,30.7,26.9,76,0.0,14.8,131,1006.3
398,2024-05-17 14:00:00,45.9,28.8,542.0,26.1,60.0,31.1,26.6,80,0.0,14.8,133,1007.2
399,2024-05-17 15:00:00,42.7,26.7,507.0,24.9,49.0,30.7,26.4,82,0.1,13.5,124,1007.5
400,2024-05-17 16:00:00,40.0,24.9,478.0,23.9,45.0,29.1,25.9,85,0.0,11.6,116,1007.3
401,2024-05-17 17:00:00,37.1,22.8,451.0,23.0,45.0,26.8,25.6,87,0.0,11.3,117,1006.6
402,2024-05-17 18:00:00,36.1,22.0,425.0,22.0,45.0,24.7,25.4,89,0.0,9.7,112,1005.6
403,2024-05-17 19:00:00,34.8,21.5,399.0,20.9,45.0,22.9,25.3,90,0.0,10.8,116,1005.0
404,2024-05-17 20:00:00,34.2,21.1,374.0,19.7,46.0,21.3,25.2,91,0.1,10.0,120,1004.7
405,2024-05-17 21:00:00,33.5,20.5,358.0,19.0,47.0,20.4,25.1,91,2.8,7.7,143,1004.6
406,2024-05-17 22:00:00,34.2,20.8,358.0,19.2,48.0,20.8,25.1,93,1.4,9.0,127,1004.4
407,2024-05-17 23:00:00,35.6,21.9,367.0,19.9,50.0,21.9,25.2,96,0.1,8.7,135,1004.8
408,2024-05-18 00:00:00,37.3,23.2,437.0,21.2,47.0,21.7,26.2,91,0.1,13.0,129,1004.7
409,2024-05-18 01:00:00,35.5,21.6,414.0,19.4,56.0,22.9,27.9,86,0.1,12.2,146,1004.8
410,2024-05-18 02:00:00,35.7,22.1,381.0,16.7,70.0,24.4,29.2,79,0.2,15.6,172,1004.5
411,2024-05-18 03:00:00,34.0,21.9,354.0,14.1,84.0,25.2,30.1,77,0.3,13.3,178,1004.3
412,2024-05-18 04:00:00,35.2,23.4,337.0,11.3,101.0,24.6,30.5,75,0.3,14.8,177,1003.3
413,2024-05-18 05:00:00,39.0,26.3,326.0,8.5,118.0,23.2,30.9,75,0.3,16.7,173,1001.7
414,2024-05-18 06:00:00,48.7,33.1,320.0,6.8,130.0,21.8,29.2,79,7.1,14.5,134,1001.1
415,2024-05-18 07:00:00,47.6,32.6,318.0,6.4,133.0,20.6,29.8,79,2.6,14.8,146,999.7
416,2024-05-18 08:00:00,46.7,31.9,321.0,7.1,130.0,19.4,29.4,80,0.0,13.4,166,998.9
417,2024-05-18 09:00:00,44.4,30.2,338.0,9.2,120.0,18.8,29.9,78,0.1,19.2,152,998.5
418,2024-05-18 10:00:00,35.7,24.3,383.0,13.9,100.0,19.5,28.7,84,0.1,14.8,146,998.7
419,2024-05-18 11:00:00,34.3,23.2,440.0,19.9,73.0,20.8,28.6,86,0.0,13.8,137,998.9
420,2024-05-18 12:00:00,33.9,22.5,475.0,26.7,49.0,24.6,27.3,89,3.8,14.6,130,1000.3
421,2024-05-18 13:00:00,31.4,20.8,462.0,25.5,45.0,24.2,27.6,89,0.0,14.3,129,1001.0
422,2024-05-18 14:00:00,28.9,19.1,443.0,23.8,40.0,23.4,27.4,90,0.0,15.0,136,1001.5
423,2024-05-18 15:00:00,26.7,17.6,416.0,21.7,37.0,22.1,27.3,90,0.0,15.4,143,1001.7
424,2024-05-18 16:00:00,23.6,15.5,371.0,18.9,41.0,19.4,27.1,92,0.0,13.0,141,1001.4
425,2024-05-18 17:00:00,20.0,13.2,319.0,15.8,47.0,16.2,26.5,95,1.2,13.3,109,1001.3
426,2024-05-18 18:00:00,18.0,12.0,283.0,13.7,51.0,13.9,25.8,96,0.7,14.2,126,1000.2
427,2024-05-18 19:00:00,19.8,13.4,277.0,13.4,50.0,13.4,25.6,96,0.0,13.7,125,999.7
428,2024-05-18 20:00:00,21.8,14.8,289.0,14.1,46.0,14.0,25.7,96,0.0,15.8,125,999.1
429,2024-05-18 21:00:00,23.2,15.7,305.0,15.1,44.0,15.0,25.9,96,0.0,9.0,90,999.8
430,2024-05-18 22:00:00,24.7,16.6,324.0,16.5,41.0,16.3,25.6,97,0.0,3.4,212,999.2
431,2024-05-18 23:00:00,27.4,18.3,348.0,18.1,40.0,18.1,25.9,97,0.0,9.3,77,999.6
432,2024-05-19 00:00:00,21.7,14.7,347.0,13.8,53.0,13.6,26.5,95,0.0,6.6,61,1000.6
433,2024-05-19 01:00:00,22.9,15.5,361.0,13.2,68.0,15.1,25.9,93,5.5,15.7,58,1002.1
434,2024-05-19 02:00:00,25.8,17.6,380.0,12.4,90.0,17.1,25.1,91,7.3,4.6,18,1001.9
435,2024-05-19 03:00:00,33.2,22.8,394.0,11.4,109.0,18.0,27.1,87,0.0,9.2,321,1001.4
436,2024-05-19 04:00:00,40.0,27.6,398.0,10.0,125.0,16.6,29.6,78,0.0,9.2,45,1001.5
437,2024-05-19 05:00:00,45.4,31.5,398.0,8.4,139.0,14.0,30.2,76,0.0,7.0,12,1000.3
438,2024-05-19 06:00:00,43.9,30.5,398.0,7.7,145.0,12.6,31.1,73,0.2,7.7,37,999.4
439,2024-05-19 07:00:00,40.7,28.3,392.0,8.1,140.0,13.2,29.2,81,4.0,10.0,64,998.6
440,2024-05-19 08:00:00,34.0,23.6,386.0,9.4,126.0,14.8,28.7,82,0.2,7.0,339,998.1
441,2024-05-19 09:00:00,33.9,23.5,410.0,12.2,111.0,17.2,28.4,83,0.2,3.6,37,998.4
442,2024-05-19 10:00:00,33.6,23.3,485.0,17.6,94.0,20.8,28.1,88,0.4,4.7,356,998.4
443,2024-05-19 11:00:00,33.2,23.1,589.0,24.6,74.0,25.2,27.6,92,0.2,3.7,299,999.2
444,2024-05-19 12:00:00,49.9,34.7,706.0,33.3,52.0,39.2,26.6,97,0.0,4.2,301,1000.1
445,2024-05-19 13:00:00,47.7,33.2,768.0,34.3,45.0,38.0,26.1,94,0.2,4.0,355,1002.3
446,2024-05-19 14:00:00,47.8,33.4,851.0,35.6,34.0,36.1,26.0,94,0.0,5.4,340,1002.9
447,2024-05-19 15:00:00,50.6,35.4,892.0,35.5,27.0,33.4,25.8,95,0.0,7.9,330,1003.3
448,2024-05-19 16:00:00,45.2,31.5,856.0,32.9,25.0,29.0,25.7,93,0.0,12.6,347,1003.5
449,2024-05-19 17:00:00,40.0,28.1,778.0,28.9,26.0,23.7,25.4,91,0.0,13.5,351,1003.1
450,2024-05-19 18:00:00,36.1,25.2,704.0,25.2,28.0,19.6,25.0,90,0.0,12.0,351,1002.7
451,2024-05-19 19:00:00,31.7,22.2,640.0,22.1,29.0,17.4,24.7,90,0.0,10.2,352,1002.2
452,2024-05-19 20:00:00,28.7,20.1,581.0,19.3,31.0,16.3,24.5,90,0.0,13.0,355,1001.9
453,2024-05-19 21:00:00,27.0,18.9,551.0,17.5,34.0,16.1,24.3,90,0.0,8.6,360,1002.3
454,2024-05-19 22:00:00,27.4,19.2,585.0,18.0,36.0,17.6,24.1,91,0.0,8.2,15,1002.9
455,2024-05-19 23:00:00,32.9,23.1,650.0,19.6,40.0,20.0,24.3,91,0.0,7.3,11,1003.9
456,2024-05-20 00:00:00,25.1,17.5,530.0,14.1,62.0,17.7,25.2,88,0.0,8.0,342,1004.6
457,2024-05-20 01:00:00,22.8,15.9,476.0,11.3,80.0,15.5,26.2,88,0.0,5.1,356,1005.4
458,2024-05-20 02:00:00,22.0,15.4,401.0,7.4,105.0,12.5,27.0,84,0.2,8.1,339,1005.6
459,2024-05-20 03:00:00,21.0,14.7,344.0,4.5,126.0,10.3,27.8,80,0.3,12.0,339,1005.5
460,2024-05-20 04:00:00,22.0,15.4,322.0,3.4,137.0,9.9,28.7,74,0.0,11.2,354,1005.4
461,2024-05-20 05:00:00,25.7,17.8,318.0,3.3,143.0,10.3,29.8,69,0.0,12.9,18,1004.6
